seguidor_id,seguido_id,desde
user_7251,user_7961,2023-10-06
user_7251,user_4311,2023-05-01
user_7251,user_6759,2023-06-12
user_7251,user_9718,2022-03-26
user_6478,user_3827,2022-05-22
user_6478,user_6129,2022-02-05
user_6478,user_8551,2022-11-13
user_6478,user_7280,2023-02-12
user_6478,user_2954,2023-12-06
user_1886,user_2156,2023-12-24
user_1886,user_2549,2022-03-04
user_1886,user_8566,2023-12-29
user_1886,user_5308,2022-05-21
user_6231,user_3875,2022-02-09
user_6231,user_1084,2022-02-28
user_6231,user_6383,2022-07-22
user_6231,user_7037,2022-10-02
user_6231,user_1027,2022-07-24
user_6354,user_2789,2023-11-28
user_6354,user_6506,2023-02-17
user_6354,user_7599,2022-07-23
user_2475,user_2944,2023-09-12
user_2475,user_3353,2022-11-27
user_2475,user_4274,2023-02-04
user_7460,user_2434,2022-05-12
user_7460,user_5230,2022-07-22
user_7460,user_3908,2022-02-20
user_7460,user_5195,2023-08-02
user_7460,user_6582,2022-06-25
user_2352,user_3979,2022-06-15
user_2352,user_3812,2023-08-10
user_7529,user_6003,2023-08-02
user_8993,user_1223,2022-12-16
user_8993,user_1215,2022-08-12
user_5034,user_1580,2022-11-20
user_5034,user_5578,2023-10-01
user_5034,user_8581,2022-07-12
user_8046,user_1376,2022-04-28
user_8046,user_7851,2022-07-14
user_2467,user_7658,2023-02-12
user_2467,user_5602,2023-12-10
user_2467,user_9634,2022-01-18
user_7939,user_5405,2023-03-03
user_7939,user_5979,2022-09-05
user_7939,user_1461,2023-03-02
user_6254,user_3838,2023-02-19
user_5994,user_3727,2023-05-25
user_5994,user_5693,2023-07-21
user_1735,user_9919,2023-04-16
user_1735,user_3064,2022-06-13
user_1735,user_6622,2023-01-24
user_1735,user_3237,2023-07-13
user_3555,user_5812,2022-07-28
user_2841,user_2783,2022-02-26
user_2841,user_7791,2022-12-05
user_2841,user_2039,2022-09-08
user_2841,user_7182,2022-04-20
user_3419,user_8362,2023-05-26
user_3419,user_8008,2022-11-18
user_3419,user_5558,2022-02-03
user_2823,user_2094,2023-02-03
user_2823,user_5922,2023-07-03
user_2823,user_9488,2023-05-15
user_2823,user_2127,2022-05-17
user_2823,user_3532,2022-09-26
user_1372,user_7121,2022-01-29
user_1372,user_6211,2022-04-18
user_1372,user_5447,2022-12-05
user_4471,user_8677,2022-05-30
user_4471,user_4130,2022-01-18
user_4471,user_5270,2022-08-18
user_5237,user_2809,2022-02-01
user_5237,user_1764,2023-12-01
user_5237,user_5420,2022-10-31
user_3315,user_5853,2022-01-06
user_3315,user_6585,2023-09-21
user_3315,user_8906,2023-10-24
user_3315,user_8240,2022-08-12
user_3315,user_6095,2022-10-20
user_7170,user_3985,2023-11-16
user_7170,user_4563,2022-03-19
user_1712,user_6879,2023-01-07
user_5653,user_3289,2022-06-26
user_5653,user_6542,2022-03-19
user_5653,user_8942,2022-06-04
user_5653,user_3367,2023-04-13
user_5444,user_1488,2022-08-05
user_5444,user_8959,2023-10-13
user_5444,user_9363,2022-01-15
user_5444,user_4578,2022-07-25
user_5444,user_8308,2022-07-29
user_2091,user_6013,2023-08-01
user_2091,user_2217,2022-11-16
user_2091,user_8234,2022-01-02
user_2091,user_4781,2022-09-27
user_6901,user_8814,2023-10-19
user_6901,user_2179,2022-12-30
user_6901,user_8250,2023-01-19
user_7332,user_6241,2022-12-25
user_7332,user_7333,2022-08-20
user_7332,user_5264,2022-01-22
user_2631,user_7560,2023-07-28
user_2631,user_4712,2023-03-21
user_2631,user_8442,2023-12-28
user_2631,user_5861,2022-08-12
user_9709,user_6959,2023-01-26
user_9709,user_2481,2022-09-17
user_9709,user_4310,2022-06-30
user_9709,user_9833,2023-05-24
user_9709,user_1597,2023-10-11
user_9202,user_2501,2023-12-26
user_9202,user_9104,2023-06-27
user_6465,user_2820,2022-09-16
user_6465,user_5183,2023-06-02
user_1301,user_5900,2023-04-06
user_6822,user_8656,2023-10-25
user_6822,user_6610,2022-04-25
user_6822,user_6401,2022-02-27
user_6822,user_4813,2023-05-04
user_9212,user_6665,2023-06-25
user_9212,user_6141,2022-06-25
user_5221,user_4562,2022-08-25
user_5221,user_7579,2022-02-26
user_5221,user_2506,2022-05-23
user_5590,user_7831,2022-02-03
user_5590,user_9385,2022-09-12
user_5590,user_2274,2022-02-06
user_7436,user_2957,2023-03-14
user_7436,user_4080,2023-11-22
user_7436,user_7782,2023-04-13
user_7436,user_4083,2022-06-16
user_7436,user_5972,2023-04-20
user_7262,user_8979,2022-02-24
user_7262,user_2064,2022-04-29
user_4726,user_5766,2023-01-09
user_4726,user_7951,2023-06-25
user_4726,user_8917,2023-07-11
user_3502,user_1956,2023-11-12
user_3502,user_7474,2023-06-06
user_6395,user_7372,2022-11-05
user_6395,user_9428,2022-10-12
user_9869,user_9468,2023-04-27
user_3215,user_1359,2022-08-17
user_3215,user_7655,2022-07-24
user_9732,user_2382,2022-10-31
user_9732,user_5067,2022-07-19
user_9732,user_9485,2022-06-22
user_9732,user_9722,2022-01-22
user_9732,user_5709,2022-11-27
user_6203,user_8433,2023-07-22
user_6203,user_9301,2022-06-27
user_6203,user_2634,2022-12-17
user_6203,user_1356,2023-04-01
user_6203,user_7794,2023-09-12
user_6221,user_2994,2022-07-23
user_6221,user_3401,2022-12-27
user_8258,user_3472,2023-04-28
user_8258,user_3085,2023-01-14
user_3489,user_9586,2023-10-12
user_3489,user_6921,2022-05-05
user_4026,user_3702,2023-01-27
user_4026,user_5875,2023-04-18
user_4026,user_2680,2023-01-24
user_5372,user_4283,2022-06-07
user_5372,user_9833,2023-08-26
user_5372,user_9341,2023-08-08
user_5372,user_4703,2023-04-18
user_4783,user_9256,2023-02-14
user_4783,user_1397,2023-07-17
user_4783,user_2845,2023-12-17
user_1427,user_5201,2023-09-04
user_1427,user_5876,2022-12-18
user_3196,user_1735,2022-10-13
user_3196,user_9268,2023-12-24
user_3196,user_9157,2022-03-22
user_3196,user_5552,2022-12-20
user_8680,user_5610,2023-06-03
user_8680,user_9102,2022-02-20
user_8680,user_6554,2022-07-31
user_4014,user_9379,2022-06-18
user_4014,user_7049,2022-08-02
user_4014,user_5653,2022-08-05
user_3253,user_1855,2023-07-19
user_3253,user_7627,2022-08-01
user_3253,user_7716,2022-04-08
user_1528,user_3781,2022-09-01
user_1528,user_1678,2023-08-04
user_1528,user_5328,2023-06-25
user_1528,user_2533,2023-05-09
user_5421,user_9359,2023-12-09
user_5421,user_9138,2023-09-28
user_5421,user_7300,2022-02-05
user_5421,user_9831,2023-09-08
user_5421,user_4908,2023-12-09
user_4351,user_9748,2023-02-05
user_4351,user_4151,2023-11-29
user_4351,user_8411,2022-04-07
user_4351,user_5093,2023-12-18
user_4351,user_7481,2023-11-02
user_9027,user_7943,2023-09-03
user_9027,user_5653,2023-07-29
user_5043,user_2055,2023-01-14
user_5043,user_4981,2022-04-08
user_5043,user_7564,2022-03-22
user_5043,user_9196,2022-05-05
user_5043,user_3285,2023-10-28
user_9784,user_7523,2023-06-09
user_9530,user_5165,2023-07-30
user_9530,user_8031,2023-07-12
user_1694,user_6093,2022-11-14
user_1694,user_9385,2022-12-16
user_1694,user_5118,2023-12-18
user_1694,user_4709,2023-06-18
user_7347,user_3887,2022-08-23
user_5989,user_1338,2023-02-24
user_5989,user_4118,2022-10-09
user_5989,user_1728,2022-01-06
user_7921,user_2219,2022-01-03
user_7921,user_7355,2023-03-23
user_7921,user_2928,2023-03-16
user_7921,user_8681,2023-08-13
user_9470,user_4566,2022-07-14
user_9470,user_3824,2023-12-24
user_9470,user_3526,2023-09-24
user_9470,user_2744,2022-06-04
user_2481,user_3505,2022-01-26
user_2481,user_5141,2023-05-01
user_3945,user_4854,2023-07-07
user_3945,user_1599,2022-07-01
user_3216,user_2325,2023-05-21
user_8387,user_1145,2023-11-08
user_8387,user_6364,2023-12-22
user_8387,user_8533,2023-08-03
user_8387,user_7935,2022-06-17
user_4308,user_5105,2023-02-09
user_6309,user_3519,2022-11-12
user_6309,user_1640,2022-03-05
user_3024,user_7576,2023-06-12
user_3024,user_7929,2022-05-10
user_3024,user_2168,2022-07-18
user_3024,user_9458,2022-03-05
user_6946,user_3363,2023-05-04
user_6946,user_6114,2022-02-08
user_6946,user_6477,2022-07-22
user_6946,user_4762,2022-01-01
user_9383,user_6777,2023-10-28
user_9383,user_3215,2022-04-02
user_9383,user_7313,2023-09-15
user_9383,user_8607,2023-02-16
user_9383,user_2983,2022-07-19
user_7235,user_8385,2022-08-13
user_7235,user_2376,2023-06-05
user_7235,user_2531,2023-10-05
user_7235,user_6210,2023-04-18
user_3656,user_9099,2022-10-08
user_7874,user_3673,2023-08-21
user_7874,user_6374,2023-06-16
user_7874,user_7973,2022-10-15
user_7874,user_3800,2023-07-05
user_7874,user_8975,2022-09-30
user_5731,user_2761,2022-10-23
user_5731,user_6129,2022-12-14
user_5731,user_5734,2022-11-20
user_5731,user_8723,2023-01-31
user_3155,user_3466,2023-02-14
user_3155,user_9955,2023-04-04
user_3155,user_3444,2023-12-27
user_5146,user_7140,2023-05-13
user_5146,user_7506,2022-07-24
user_5146,user_6536,2023-11-25
user_9169,user_8872,2022-07-22
user_9169,user_1196,2023-04-26
user_9169,user_7241,2023-02-19
user_9084,user_4447,2023-06-02
user_9084,user_2369,2023-04-14
user_9084,user_3622,2022-08-23
user_9084,user_3340,2022-04-22
user_8794,user_3759,2022-04-06
user_8794,user_8434,2023-06-26
user_8794,user_2382,2023-05-15
user_2300,user_6235,2023-07-28
user_2300,user_5748,2023-01-09
user_2300,user_1259,2022-03-11
user_2300,user_9777,2023-01-23
user_5009,user_4197,2023-04-29
user_5009,user_5461,2023-10-23
user_5009,user_2555,2022-06-18
user_5009,user_6854,2022-11-21
user_4401,user_9395,2022-03-05
user_4401,user_8675,2023-10-22
user_4401,user_5719,2022-10-17
user_1902,user_8223,2023-02-06
user_1902,user_4918,2022-04-04
user_1902,user_5951,2023-06-13
user_1902,user_8616,2023-04-13
user_2784,user_8451,2023-11-03
user_2784,user_3711,2022-09-29
user_2784,user_8019,2023-01-18
user_2784,user_6986,2023-04-07
user_2784,user_6914,2023-03-06
user_5659,user_6489,2022-02-08
user_5659,user_6270,2023-01-20
user_5659,user_7297,2023-10-29
user_5659,user_9359,2022-09-11
user_3906,user_7865,2022-11-19
user_3906,user_2590,2022-10-26
user_3906,user_3476,2022-04-17
user_6289,user_4282,2023-02-11
user_8001,user_1583,2022-10-05
user_8001,user_5989,2023-03-04
user_8713,user_2020,2023-07-20
user_6393,user_1249,2022-04-09
user_6393,user_8970,2023-09-10
user_6393,user_2307,2022-01-11
user_6393,user_9404,2022-07-23
user_6393,user_8332,2023-07-01
user_1953,user_8485,2022-11-26
user_1953,user_5744,2022-03-28
user_1953,user_7232,2023-10-03
user_1953,user_2335,2023-12-30
user_1953,user_1587,2023-07-28
user_2436,user_2434,2022-03-31
user_5705,user_3465,2023-07-17
user_5705,user_9861,2023-01-19
user_5705,user_6394,2022-07-24
user_5705,user_5912,2023-06-21
user_5705,user_5417,2022-02-11
user_6797,user_2008,2023-09-01
user_6797,user_7035,2023-04-24
user_9132,user_9257,2022-04-14
user_9069,user_2763,2023-07-15
user_9069,user_1844,2023-12-15
user_9069,user_8890,2023-10-03
user_9069,user_1222,2022-07-06
user_9069,user_4048,2022-03-19
user_5759,user_1197,2022-11-11
user_5759,user_6994,2022-01-27
user_5759,user_7436,2023-02-01
user_5759,user_2008,2023-01-12
user_5759,user_9047,2023-01-24
user_1392,user_6172,2022-01-08
user_1392,user_5156,2023-04-12
user_1392,user_4338,2022-01-02
user_1745,user_1908,2023-12-03
user_1745,user_6885,2022-10-22
user_4478,user_3111,2022-12-11
user_5614,user_3827,2022-12-22
user_5614,user_3480,2023-05-12
user_5614,user_7461,2023-11-02
user_5614,user_2079,2023-02-03
user_5614,user_9528,2023-07-21
user_6042,user_7159,2022-04-19
user_6042,user_1369,2022-07-11
user_6042,user_6289,2023-05-22
user_6307,user_7017,2022-03-22
user_6592,user_6314,2023-02-03
user_1477,user_6110,2023-05-27
user_1477,user_2483,2022-06-21
user_1477,user_9670,2022-09-26
user_1582,user_9695,2022-02-05
user_1582,user_5076,2022-07-15
user_1582,user_3207,2023-11-19
user_1582,user_1716,2023-09-11
user_3545,user_1083,2022-07-10
user_3545,user_1197,2022-11-25
user_3545,user_4241,2023-01-19
user_3545,user_6588,2023-06-09
user_6490,user_4795,2022-04-29
user_1917,user_5100,2022-03-20
user_1917,user_7101,2022-08-24
user_6169,user_7189,2022-11-05
user_4412,user_7975,2022-09-04
user_4412,user_6934,2023-11-02
user_4412,user_9962,2023-03-01
user_4412,user_3325,2023-06-14
user_4412,user_9646,2022-09-20
user_3719,user_8390,2023-02-25
user_3719,user_3766,2022-07-09
user_4070,user_7774,2022-03-15
user_4070,user_8636,2023-12-15
user_6152,user_8881,2022-11-21
user_6152,user_4087,2023-09-27
user_6152,user_2492,2023-09-22
user_7780,user_9942,2023-10-14
user_7780,user_2652,2023-04-29
user_7088,user_6785,2023-08-30
user_7088,user_6912,2023-05-27
user_4541,user_2098,2022-06-21
user_2838,user_6886,2023-04-03
user_4311,user_6880,2022-12-03
user_4311,user_7450,2022-10-22
user_4311,user_6140,2023-07-26
user_4311,user_5255,2023-09-04
user_1408,user_7561,2022-07-30
user_1408,user_9119,2022-07-31
user_1408,user_5419,2022-10-31
user_1408,user_8959,2022-08-18
user_1408,user_1440,2023-12-21
user_4116,user_4771,2022-03-17
user_4116,user_3789,2023-04-08
user_4116,user_9271,2023-09-06
user_4116,user_1852,2022-06-17
user_6084,user_4189,2022-02-28
user_6084,user_5767,2023-07-20
user_6084,user_6343,2023-03-27
user_9456,user_8230,2022-04-03
user_9456,user_2635,2022-05-14
user_9456,user_5886,2023-12-13
user_9456,user_1993,2022-09-22
user_9456,user_7242,2023-12-05
user_1598,user_1420,2023-01-07
user_1598,user_3267,2023-03-19
user_1598,user_4752,2023-08-04
user_1598,user_8778,2023-08-28
user_2897,user_2433,2023-05-10
user_2897,user_2334,2023-08-08
user_2897,user_9565,2022-04-10
user_2426,user_3957,2022-06-07
user_2426,user_9964,2023-04-20
user_2426,user_5208,2022-08-24
user_2426,user_9201,2022-12-17
user_2689,user_2503,2023-02-07
user_2689,user_4143,2023-04-01
user_2689,user_6681,2022-11-18
user_1368,user_3102,2023-07-23
user_8227,user_3953,2023-12-05
user_8227,user_2307,2022-08-18
user_8227,user_4759,2022-08-10
user_8227,user_7872,2023-09-25
user_3446,user_4464,2023-01-09
user_1249,user_2988,2022-03-25
user_1249,user_7056,2022-05-01
user_2677,user_3880,2022-11-25
user_2677,user_8985,2023-01-19
user_2677,user_2665,2022-02-24
user_2677,user_8680,2022-04-17
user_2677,user_6643,2022-02-22
user_5011,user_1392,2022-07-05
user_5011,user_8540,2022-08-29
user_5011,user_7925,2023-06-09
user_5011,user_3746,2023-06-19
user_6549,user_2816,2023-03-13
user_6549,user_5744,2023-06-25
user_6549,user_6683,2023-05-27
user_6549,user_7055,2022-04-10
user_2735,user_7328,2023-09-07
user_7987,user_7252,2022-04-10
user_7987,user_6894,2022-05-09
user_7987,user_3745,2022-05-22
user_8304,user_7420,2023-02-01
user_6444,user_1396,2023-10-22
user_6444,user_8008,2022-06-10
user_2286,user_4713,2022-04-15
user_2286,user_3182,2022-04-28
user_2286,user_6665,2023-01-11
user_2286,user_9921,2023-11-27
user_2522,user_5617,2022-03-20
user_2522,user_4986,2022-03-02
user_2522,user_2427,2022-01-08
user_8464,user_9850,2022-10-28
user_8464,user_4565,2022-03-31
user_8464,user_2348,2022-08-31
user_8464,user_5430,2023-12-30
user_8464,user_1484,2023-05-23
user_5227,user_7223,2022-11-16
user_5227,user_3227,2022-10-04
user_5227,user_9481,2023-02-01
user_6412,user_7421,2022-04-10
user_6412,user_7077,2023-06-26
user_6412,user_9529,2022-09-27
user_6412,user_5294,2023-01-21
user_6412,user_5301,2023-02-04
user_1495,user_1820,2022-07-05
user_1495,user_8949,2023-01-03
user_1495,user_3935,2023-10-05
user_6758,user_1632,2023-09-21
user_6758,user_3251,2022-10-14
user_6758,user_8957,2023-08-16
user_6758,user_3411,2023-07-20
user_6758,user_2802,2023-10-16
user_5624,user_6260,2023-05-23
user_5624,user_8012,2023-11-01
user_5624,user_5062,2022-12-10
user_5624,user_4162,2023-12-28
user_5624,user_7559,2023-06-14
user_3087,user_1512,2023-01-23
user_3087,user_3215,2023-12-11
user_3087,user_5731,2023-11-12
user_3087,user_8786,2022-04-09
user_3087,user_8202,2023-01-25
user_2752,user_9586,2023-08-04
user_7773,user_2848,2022-07-16
user_7773,user_8252,2023-12-17
user_7773,user_4037,2022-08-14
user_9977,user_6050,2022-05-28
user_9977,user_6712,2022-08-23
user_9977,user_8612,2022-10-24
user_2082,user_3022,2022-05-05
user_2082,user_5201,2022-04-02
user_2082,user_8809,2022-07-15
user_2082,user_1800,2023-03-01
user_8063,user_2926,2022-10-25
user_8063,user_3843,2022-03-01
user_8063,user_5895,2023-03-20
user_8063,user_1440,2023-11-18
user_8063,user_3366,2022-06-07
user_9921,user_4022,2022-06-29
user_9921,user_8154,2022-04-01
user_9921,user_4081,2023-02-10
user_9921,user_4943,2022-03-30
user_8584,user_6497,2022-10-31
user_8584,user_5044,2022-05-14
user_8584,user_7531,2023-06-26
user_8294,user_1846,2022-11-16
user_8294,user_8570,2022-02-27
user_8294,user_9901,2023-02-03
user_8294,user_9648,2022-07-31
user_7208,user_9263,2022-10-18
user_7208,user_5024,2022-10-14
user_7208,user_4560,2023-12-27
user_2483,user_5597,2022-11-16
user_2483,user_2527,2022-10-19
user_2483,user_2768,2022-09-08
user_2483,user_6841,2023-09-30
user_2483,user_4972,2022-08-11
user_8421,user_4586,2022-03-06
user_8326,user_3046,2022-12-14
user_8326,user_2880,2022-12-09
user_8326,user_4605,2022-08-05
user_5910,user_5102,2022-02-07
user_8122,user_5962,2023-09-18
user_8122,user_8941,2023-01-19
user_8122,user_8260,2022-11-22
user_1133,user_1306,2023-10-18
user_1133,user_6631,2023-01-22
user_1133,user_7183,2022-03-16
user_1133,user_2025,2022-12-10
user_1133,user_8934,2022-10-01
user_3089,user_4170,2023-04-27
user_3089,user_9427,2022-03-19
user_3089,user_8957,2022-08-21
user_9992,user_5570,2022-01-02
user_6885,user_8240,2022-12-17
user_6885,user_5045,2022-07-12
user_6885,user_3797,2022-08-05
user_7459,user_5331,2023-07-15
user_7459,user_7596,2022-02-17
user_7459,user_6432,2022-12-19
user_3278,user_4499,2023-12-02
user_3278,user_5864,2022-08-25
user_3278,user_3158,2022-09-08
user_6902,user_1778,2022-09-03
user_3056,user_1690,2023-01-17
user_3056,user_4159,2022-09-23
user_3056,user_4130,2022-03-02
user_3056,user_4925,2022-12-01
user_3056,user_8484,2022-08-14
user_1257,user_3038,2023-05-18
user_1257,user_2281,2023-09-05
user_1257,user_4547,2023-12-29
user_1257,user_8007,2023-09-27
user_7813,user_6189,2022-07-25
user_7813,user_5971,2023-02-14
user_7974,user_7858,2023-02-04
user_7974,user_3632,2022-12-21
user_7974,user_3187,2022-11-27
user_7974,user_7944,2022-09-07
user_7974,user_6486,2022-11-01
user_9346,user_3700,2023-04-06
user_9346,user_2882,2023-04-07
user_9346,user_9282,2022-10-01
user_7303,user_3535,2022-08-17
user_7303,user_6843,2022-07-28
user_7303,user_6624,2022-06-13
user_7959,user_5286,2022-09-20
user_7959,user_7472,2023-10-03
user_7959,user_4167,2022-09-17
user_7959,user_6449,2022-07-15
user_9161,user_7606,2023-01-15
user_9161,user_8136,2022-01-29
user_9161,user_5672,2023-09-03
user_5411,user_1007,2022-04-20
user_5411,user_3293,2022-08-04
user_5411,user_2743,2022-12-03
user_5411,user_2976,2022-01-28
user_7012,user_5597,2023-07-07
user_7012,user_4908,2023-03-09
user_7012,user_9875,2023-05-13
user_7012,user_3913,2022-03-05
user_7012,user_4184,2022-09-16
user_8917,user_9022,2022-06-22
user_8917,user_1507,2022-10-14
user_8917,user_4172,2022-12-25
user_8917,user_4712,2023-06-08
user_8889,user_1958,2022-07-09
user_8889,user_1906,2022-07-05
user_8889,user_8071,2022-01-28
user_9624,user_6724,2022-05-24
user_9624,user_3793,2022-01-11
user_9624,user_5792,2023-09-07
user_2281,user_1472,2022-11-09
user_2281,user_9971,2023-04-26
user_2281,user_4579,2023-03-05
user_5017,user_8627,2022-03-29
user_5017,user_6549,2022-07-18
user_5017,user_7528,2022-04-21
user_5017,user_2943,2023-12-30
user_5017,user_2710,2022-08-31
user_9834,user_9701,2023-02-05
user_1864,user_4605,2022-09-15
user_1864,user_5938,2023-11-09
user_1864,user_5641,2022-12-27
user_1864,user_3824,2022-09-04
user_1864,user_2911,2023-04-24
user_8681,user_9722,2022-01-30
user_8681,user_5046,2022-10-27
user_8681,user_1842,2023-03-12
user_6431,user_1244,2022-11-23
user_6431,user_9297,2023-02-24
user_6431,user_5549,2023-06-27
user_5738,user_2769,2022-03-21
user_5738,user_6309,2023-08-13
user_5738,user_2208,2022-11-15
user_5981,user_6114,2023-08-16
user_5267,user_9583,2022-01-18
user_3770,user_3956,2023-05-03
user_1447,user_9074,2023-08-13
user_3077,user_6311,2023-01-20
user_3077,user_2517,2023-05-12
user_3077,user_2531,2023-02-13
